"Raw_Param","Readable_Name","Type","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"attributenodes[13, 1]","308588 - Theta","Student Mastery",0.998363438576871,0.667426745715851,-0.128154300248676,0.933595462339158,2.45129152462713,1,3872
"attributenodes[14, 1]","850648 - Theta","Student Mastery",-1.21331150854684,0.611890163164782,-2.57165623381482,-1.14900596916246,-0.192551036597122,1,3456
"attributenodes[15, 1]","842958 - Theta","Student Mastery",-1.21271173869034,0.597266058616585,-2.53748395745196,-1.15646580174457,-0.19412590638944,1,3568
"attributenodes[16, 1]","906079 - Theta","Student Mastery",-0.863965419151382,0.519587321209389,-1.98000000282464,-0.821309885625153,0.037786839428475,1,3248
"attributenodes[17, 1]","077015 - Theta","Student Mastery",0.981200673981568,0.687960060797222,-0.180940615018949,0.919414593621243,2.48277368801181,1,3375
"attributenodes[18, 1]","358534 - Theta","Student Mastery",-1.1095777849998,0.629774627815888,-2.51044656842233,-1.05448031522852,-0.0634903875254311,1,2999
"attributenodes[19, 1]","101745 - Theta","Student Mastery",0.495993622014148,0.717606211906663,-0.721534621019317,0.397395080602807,2.09144005700785,1,1928
"attributenodes[20, 1]","872949 - Theta","Student Mastery",0.96043699332673,0.690648520133262,-0.204962299178286,0.899319349085113,2.48558526023855,1,3366
"attributenodes[21, 1]","898952 - Theta","Student Mastery",0.993652771213117,0.662137054978891,-0.124410021266112,0.939302581321046,2.45706985110982,1,3809
"attributenodes[22, 1]","947453 - Theta","Student Mastery",-0.630185323366457,0.547558518735736,-1.9647428966607,-0.575622097508183,0.299567535680812,1.01,2103
"attributenodes[23, 1]","399427 - Theta","Student Mastery",0.995415305040936,0.693641028444721,-0.224392671960941,0.937360364489954,2.51819067802852,1,3277
"attributenodes[24, 1]","888595 - Theta","Student Mastery",-1.20956675740991,0.59820748550719,-2.5622813293843,-1.1504846640494,-0.20650180618055,1,3420
"attributenodes[25, 1]","288787 - Theta","Student Mastery",-1.22907597909324,0.600741334407354,-2.56600109984651,-1.16087004546692,-0.250866198843565,1,3709
"attributenodes[26, 1]","367447 - Theta","Student Mastery",-0.867176349989741,0.609746918742534,-2.22230362712177,-0.816838811336097,0.210784850235487,1,2427
"attributenodes[27, 1]","517534 - Theta","Student Mastery",0.427783882672078,0.736986052300512,-0.877565872917211,0.346681864764393,2.08748159383977,1,1687
"attributenodes[28, 1]","306309 - Theta","Student Mastery",-0.892644776737248,0.628826724555021,-2.25994565743142,-0.840582614956703,0.206028043551731,1,2299
"attributenodes[29, 1]","221042 - Theta","Student Mastery",0.51918911500822,0.565547108684022,-0.462884195469701,0.47019399306029,1.75778408531668,1,3223
"attributenodes[30, 1]","801662 - Theta","Student Mastery",0.599940160489037,0.559535820271458,-0.362431222362052,0.54137473127824,1.84738982058045,1,3381
"attributenodes[31, 1]","036470 - Theta","Student Mastery",-1.14709701996828,0.617457040117443,-2.52605960624132,-1.07619749312557,-0.136458153820245,1,2914
"attributenodes[32, 1]","960072 - Theta","Student Mastery",0.112554967093214,0.601141297069286,-1.018949384454,0.0817143729673366,1.39921743092511,1,1996
"attributenodes[33, 1]","258908 - Theta","Student Mastery",1.0089224352298,0.690105868136116,-0.157218913040442,0.953103142936383,2.50228417824052,1,4000
"attributenodes[34, 1]","474486 - Theta","Student Mastery",0.991148836735978,0.684597406767997,-0.192538437782947,0.939953858832393,2.46685834848966,1,3653
"attributenodes[35, 1]","550082 - Theta","Student Mastery",-1.19872361513973,0.604837035904293,-2.50534388187314,-1.14540995749772,-0.152301473431552,1,3476
"attributenodes[36, 1]","312511 - Theta","Student Mastery",-0.309558601218345,0.5708948671835,-1.54746897982033,-0.282150969675465,0.769474337896779,1,1713
"attributenodes[37, 1]","595730 - Theta","Student Mastery",0.542714392486309,0.574178317727312,-0.466861401449147,0.485066360197177,1.77629017583079,1,3116
"attributenodes[38, 1]","771260 - Theta","Student Mastery",-0.0629574395605169,0.816004592056669,-1.81897537555897,-0.0278001028767761,1.49789652250689,1.01,1101
"attributenodes[39, 1]","822095 - Theta","Student Mastery",0.736368800026554,0.634354336034403,-0.327263993600013,0.669300223903702,2.14308857732871,1,2985
"attributenodes[40, 1]","170908 - Theta","Student Mastery",1.00372471439924,0.668949040844696,-0.136780339906893,0.948741377104963,2.45775634481954,1,3483
"attributenodes[41, 1]","252814 - Theta","Student Mastery",-0.281013729202009,0.568784084812876,-1.50226657067703,-0.270532915519234,0.78887624925749,1.01,1809
